author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/283708254/;Москва;sale;flat;14;17;5;250.0;556000;139000000;Можайский;Кутузова;Рабочий поселок;Green House
Etagi Prime;real_estate_agent;https://www.cian.ru/sale/flat/279944769/;Москва;sale;flat;2;14;5;136.0;411764;56000000;Раменки;проспект Генерала Дорохова;;West Garden
Moscow Estate;real_estate_agent;https://www.cian.ru/sale/flat/240979800/;Москва;sale;flat;43;44;5;231.0;324675;75000000;Хорошевский;Хорошевское шоссе;Беговая;Дом на Беговой
ДНВ Недвижимость офис Университет;real_estate_agent;https://www.cian.ru/sale/flat/278506577/;Москва;sale;flat;9;19;5;186.0;483333;89900000;Раменки;Ломоносовский проспект;Университет;Dominion
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/274101539/;Москва;sale;flat;3;10;5;149.1;623742;93000000;Якиманка;Малая Полянка;Полянка;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/273799016/;Москва;sale;flat;3;7;5;206.1;688031;141803209;Басманный;Подсосенский переулок;Курская;Резиденция Чистые Пруды
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/274713688/;Москва;sale;flat;9;65;5;153.6;983072;151000000;Пресненский;Краснопресненская набережная;Выставочная;Capital Towers
Moscow Estate;real_estate_agent;https://www.cian.ru/sale/flat/281235905/;Москва;sale;flat;7;7;5;330.0;545454;180000000;Хамовники;Остоженка;Кропоткинская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/279890777/;Москва;sale;flat;43;61;5;208.0;1081730;225000000;Пресненский;Краснопресненская набережная;Улица 1905 года;Capital Towers
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/275434783/;Москва;sale;flat;4;10;5;237.0;1265822;300000000;Раменки;Мосфильмовская;Ломоносовский проспект;Вишневый сад
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/279461270/;Москва;sale;flat;38;38;5;260.0;300000;78000000;Хорошевский;Хорошевское шоссе;Беговая;Дом на Беговой
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/268555707/;Москва;sale;flat;3;14;5;230.0;473913;109000000;Мещанский;Слесарный переулок;Проспект Мира;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/283113362/;Москва;sale;flat;2;6;5;301.0;980000;294980000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/277281363/;Москва;sale;flat;3;9;5;218.6;567246;124000000;Фили-Давыдково;Звенигородская;Пионерская;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/268866905/;Москва;sale;flat;2;2;5;182.0;697802;127000000;Замоскворечье;Садовническая;Новокузнецкая;BALCHUG RESIDENCE
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/278968842/;Москва;sale;flat;19;24;5;180.0;888888;160000000;Беговой;Верхняя;Белорусская;Суббота
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283351833/;Москва;sale;flat;7;8;5;210.1;951927;200000000;Якиманка;Малый Толмачевский переулок;Третьяковская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/268826776/;Москва;sale;flat;1;4;5;250.0;880000;220000000;Пресненский;Трехпрудный переулок;Пушкинская;
NEWPOLIS;real_estate_agent;https://www.cian.ru/sale/flat/285026306/;Москва;sale;flat;3;33;5;136.0;259095;35237000;Западное Дегунино;Ильменский проезд;Селигерская;Селигер Сити
Moscow Sothebys International Realty;real_estate_agent;https://www.cian.ru/sale/flat/283326109/;Москва;sale;flat;4;4;5;153.6;628255;96500000;Басманный;Новая Басманная;Бауманская;
494 УНР;developer;https://www.cian.ru/sale/flat/284196201/;Москва;sale;flat;16;16;5;164.2;657000;107879400;Сокольники;Матросская Тишина;Сокольники;Ренессанс
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/266780414/;Москва;sale;flat;10;12;5;300.0;633333;190000000;Замоскворечье;Климентовский переулок;Новокузнецкая;
Адрес;real_estate_agent;https://www.cian.ru/sale/flat/285158813/;Москва;sale;flat;30;30;5;424.0;649085;275212440;Щукино;Авиационная;Щукинская;Алые Паруса
Premium Realty;real_estate_agent;https://www.cian.ru/sale/flat/279936395/;Москва;sale;flat;6;53;5;190.0;347368;66000000;Раменки;Мосфильмовская;Ломоносовский проспект;Дом на Мосфильмовской
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/262979415/;Москва;sale;flat;3;12;5;172.0;1162790;200000000;Хамовники;Усачева;Спортивная;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/280951447/;Москва;sale;flat;4;6;5;205.0;1024390;210000000;Хамовники;2-й Обыденский переулок;Кропоткинская;
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/279333704/;Москва;sale;flat;4;5;5;101.4;374753;38000000;Тверской;Долгоруковская;Новослободская;
Сергей Назаренко;realtor;https://www.cian.ru/sale/flat/261910406/;Москва;sale;flat;5;8;5;97.0;409278;39700000;Тверской;1-я Тверская-Ямская;Маяковская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/278219974/;Москва;sale;flat;3;5;5;160.0;375000;60000000;Арбат;Малый Каковинский переулок;;
MH Group;real_estate_agent;https://www.cian.ru/sale/flat/284849835/;Москва;sale;flat;3;5;5;190.0;384210;72999999;Тверской;Большая Дмитровка;Пушкинская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/279677825/;Москва;sale;flat;3;5;5;189.0;386243;73000000;Тверской;Большая Дмитровка;Пушкинская;
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/282786362/;Москва;sale;flat;2;5;5;190.0;421052;80000000;Басманный;Мясницкая;Тургеневская;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/278654854/;Москва;sale;flat;8;53;5;231.0;363636;83999999;Раменки;Мосфильмовская;Ломоносовский проспект;Дом на Мосфильмовской
PRIME;real_estate_agent;https://www.cian.ru/sale/flat/284806740/;Москва;sale;flat;3;16;5;139.0;661870;92000000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/263753686/;Москва;sale;flat;2;12;5;205.0;453658;93000000;Якиманка;Серафимовича;Боровицкая;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/271989809/;Москва;sale;flat;30;41;5;159.2;596733;95000000;Хорошевский;Ленинградский проспект;ЦСКА;Прайм Парк
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/279682909/;Москва;sale;flat;36;39;5;430.0;232558;100000000;Тропарево-Никулино;проспект Вернадского;Тропарево;Миракс Парк
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/281046135/;Москва;sale;flat;11;30;5;240.0;433333;104000000;Проспект Вернадского;Ленинский проспект;Проспект Вернадского;Квартал на Ленинском
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/281246780/;Москва;sale;flat;6;7;5;190.0;552105;104900000;Дорогомилово;Кутузовский проспект;Кутузовская;
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/283429654/;Москва;sale;flat;3;5;5;325.0;363076;118000000;Басманный;Мясницкая;Тургеневская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284063623/;Москва;sale;flat;35;37;5;260.0;534615;139000000;Ростокино;проспект Мира;Ростокино;Триколор
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279406968/;Москва;sale;flat;7;9;5;229.0;611353;140000000;Тверской;Тверская;Маяковская;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/278969147/;Москва;sale;flat;17;17;5;350.0;428571;150000000;Тверской;Новослободская;Новослободская;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282951864/;Москва;sale;flat;4;57;5;214.0;700934;150000000;Хорошевский;Чапаевский переулок;Аэропорт;Триумф-Палас
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/239000903/;Москва;sale;flat;8;10;5;164.0;1006097;165000000;Замоскворечье;Большая Татарская;Новокузнецкая;Четыре солнца
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278443438/;Москва;sale;flat;8;14;5;234.0;726495;170000000;Пресненский;Трехгорный Вал;Улица 1905 года;Трилогия
Webster;real_estate_agent;https://www.cian.ru/sale/flat/278002623/;Москва;sale;flat;9;19;5;181.8;990099;180000000;Тверской;Краснопролетарская;Новослободская;Ласточкино гнездо
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/284496339/;Москва;sale;flat;9;11;5;183.99;1021794;188000000;Дорогомилово;;Парк Победы;Виктори Парк Резиденсез ЖК
PRIME;real_estate_agent;https://www.cian.ru/sale/flat/279968169/;Москва;sale;flat;3;8;5;279.0;688031;191960676;Басманный;Подсосенский переулок;Курская;Резиденция Чистые Пруды
Delight  Realty;real_estate_agent;https://www.cian.ru/sale/flat/281604334/;Москва;sale;flat;7;8;5;210.1;951927;200000000;Якиманка;Малый Толмачевский переулок;Третьяковская;
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279874803/;Москва;sale;flat;1;7;5;320.0;650000;208000000;Очаково-Матвеевское;Староволынская;Минская;Ближняя дача
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/280045435/;Москва;sale;flat;4;6;5;207.0;1014492;210000000;Раменки;Минская;Минская;Снегири Эко
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/266684053/;Москва;sale;flat;1;8;5;335.7;649807;218140260;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/274182146/;Москва;sale;flat;7;11;5;350.0;714285;250000000;Пресненский;2-я Черногрязская;Беговая;RedSide
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/273758163/;Москва;sale;flat;3;5;5;250.0;1000000;250000000;Хамовники;Пречистенка;Парк Культуры;
Moscow Sothebys International Realty;real_estate_agent;https://www.cian.ru/sale/flat/279496599/;Москва;sale;flat;2;12;5;287.0;888501;255000000;Раменки;Улофа Пальме;Минская;Lake House
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/279835907/;Москва;sale;flat;13;17;5;405.0;666666;270000000;Пресненский;Сергея Макеева;Улица 1905 года;RedSide
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/264036726/;Москва;sale;flat;16;16;5;280.26;1070434;300000000;Пресненский;Звенигородское шоссе;Улица 1905 года;Дизайнерский дом Eleven
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/250434944/;Москва;sale;flat;2;8;5;245.9;1399005;344015550;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284806274/;Москва;sale;flat;1;3;5;390.0;1102564;430000000;Тверской;Долгоруковская;Новослободская;Cameo Moscow Villas
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/280804194/;Москва;sale;flat;3;4;5;467.0;1604260;749189420;Якиманка;Софийская набережная;Боровицкая;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/258783641/;Москва;sale;flat;7;8;5;457.5;1670992;764479000;Тверской;переулок Брюсов;Тверская;Брюсов 19
Moscow Estate;real_estate_agent;https://www.cian.ru/sale/flat/269389445/;Москва;sale;flat;3;5;5;190.0;384210;73000000;Тверской;Большая Дмитровка;Чеховская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/228935928/;Москва;sale;flat;5;13;5;210.0;595238;125000000;Крылатское;Крылатские Холмы;;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/261746131/;Москва;sale;flat;5;12;5;170.8;1317330;225000000;Пресненский;Спиридоновка;Тверская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/278519043/;Москва;sale;flat;5;6;5;225.0;1359073;305791600;Пресненский;Скатертный переулок;Арбатская;
Павел Борисов;realtor;https://www.cian.ru/sale/flat/284147818/;Москва;sale;flat;24;41;5;160.0;590625;94500000;Хорошевский;Ленинградский проспект;Петровский Парк;
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/285097914/;Москва;sale;flat;16;21;5;153.0;424836;65000000;Левобережный;Ленинградское шоссе;;Aquatoria
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/285027889/;Москва;sale;flat;2;5;5;220.0;704545;155000000;Хамовники;Гагаринский переулок;Кропоткинская;
Анна Рыцарева;realtor;https://www.cian.ru/sale/flat/285170411/;Москва;sale;flat;5;6;5;188.6;1086956;205000000;Якиманка;Большая Якиманка;Полянка;Mon Cher
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/264936778/;Москва;sale;flat;1;8;5;335.7;652323;218985009;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/281913667/;Москва;sale;flat;6;7;5;492.3;850000;418455000;Якиманка;Лаврушинский переулок;Третьяковская;Лаврушинский 11
PRIME;real_estate_agent;https://www.cian.ru/sale/flat/284361322/;Москва;sale;flat;9;16;5;136.0;661764;90000000;Раменки;проспект Генерала Дорохова;Минская;West Garden
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/283646152/;Москва;sale;flat;9;26;5;149.0;637583;95000000;Щукино;Авиационная;;Алые Паруса
Premium Realty;real_estate_agent;https://www.cian.ru/sale/flat/271610190/;Москва;sale;flat;35;36;5;455.0;218659;99490000;Тропарево-Никулино;проспект Вернадского;Тропарево;Миракс Парк
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/282688408/;Москва;sale;flat;1;7;5;209.0;717703;150000000;Пресненский;Тверской бульвар;Арбатская;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/279017392/;Москва;sale;flat;2;10;5;250.0;1146718;286679625;Хамовники;3-я Фрунзенская;Фрунзенская;Спорт Хаус
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284543509/;Москва;sale;flat;9;11;5;288.8;841412;243000000;Замоскворечье;Большая Татарская;Новокузнецкая;Четыре солнца
Premium Realty;real_estate_agent;https://www.cian.ru/sale/flat/279687784/;Москва;sale;flat;15;26;5;176.0;550568;96900000;Очаково-Матвеевское;Нежинская;;Городские резиденции SPIRES
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/240926398/;Москва;sale;flat;3;6;5;208.0;1153846;240000000;Хамовники;переулок Коробейников;Кропоткинская;Кристалл Хаус
Flatforma;real_estate_agent;https://www.cian.ru/sale/flat/283405060/;Москва;sale;flat;7;8;5;250.2;999200;250000000;Пресненский;Сергея Макеева;Улица 1905 года;
Ashtons International Realty;real_estate_agent;https://www.cian.ru/sale/flat/284807164/;Москва;sale;flat;8;9;5;229.0;672489;154000000;Якиманка;2-й Казачий переулок;Полянка;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/282937200/;Москва;sale;flat;15;37;5;115.0;669565;77000000;Пресненский;Шмитовский проезд;Шелепиха;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/280991268/;Москва;sale;flat;13;20;5;175.0;485714;85000000;Хорошево-Мневники;Паршина;Октябрьское поле;Серебряный парк
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/283890542/;Москва;sale;flat;43;44;5;185.9;511027;95000000;Ростокино;Вильгельма Пика;Ботанический сад;Режиссер
494 УНР;developer;https://www.cian.ru/sale/flat/283737637/;Москва;sale;flat;20;20;5;169.3;782769;132522918;Сокольники;Матросская Тишина;Сокольники;Ренессанс
PRIME;real_estate_agent;https://www.cian.ru/sale/flat/285296703/;Москва;sale;flat;5;5;5;217.0;576036;125000000;Хамовники;Комсомольский проспект;Парк Культуры;
494 УНР;developer;https://www.cian.ru/sale/flat/284196206/;Москва;sale;flat;16;16;5;175.7;657000;115434900;Сокольники;Матросская Тишина;Сокольники;Ренессанс
Penny Lane Realty Жилая недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/285227866/;Москва;sale;flat;5;5;5;250.0;518000;129500000;Красносельский;переулок Рыбников;Сретенский бульвар;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/274844663/;Москва;sale;flat;20;38;5;216.6;669436;145000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/259247083/;Москва;sale;flat;1;7;5;201.6;2000000;403200000;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/264877859/;Москва;sale;flat;3;3;5;279.5;683791;191119750;Басманный;Подсосенский переулок;Курская;Резиденция Чистые Пруды
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/262739393/;Москва;sale;flat;8;9;5;229.0;672489;154000000;Якиманка;2-й Казачий переулок;Полянка;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/259764227/;Москва;sale;flat;5;7;5;186.0;913978;170000000;Хамовники;Смоленский бульвар;Смоленская;Клубный дом на Смоленском бульваре
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/280937581/;Москва;sale;flat;7;7;5;259.1;964878;250000000;Хамовники;Льва Толстого;Фрунзенская;Литератор
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/285097368/;Москва;sale;flat;2;4;5;149.0;583892;87000000;Басманный;Хохловский переулок;Китай-город;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/285042590/;Москва;sale;flat;1;3;5;221.7;541271;120000000;Хорошевский;проезд Аэропорта;Аэропорт;Studio 8
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/255186638/;Москва;sale;flat;2;10;5;250.5;1181120;295870573;Хамовники;3-я Фрунзенская;Фрунзенская;Спорт Хаус
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/284247014/;Москва;sale;flat;18;21;5;125.0;960000;120000000;Пресненский;Мантулинская;Деловой центр;City Park
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/259697775/;Москва;sale;flat;5;7;5;186.0;1216549;226278139;Хамовники;Смоленский бульвар;Смоленская;Клубный дом на Смоленском бульваре
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/278892720/;Москва;sale;flat;15;51;5;115.0;669565;77000000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/284936876/;Москва;sale;flat;8;9;5;229.0;672489;154000000;Якиманка;2-й Казачий переулок;Полянка;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/265045382/;Москва;sale;flat;8;9;5;229.0;672489;154000000;Якиманка;2-й Казачий переулок;Полянка;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/277259424/;Москва;sale;flat;5;8;5;225.1;1460355;328725970;Пресненский;Скатертный переулок;Арбатская;
Management company Resource;real_estate_agent;https://www.cian.ru/sale/flat/285331191/;Москва;sale;flat;5;6;5;188.0;1372340;258000000;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
Business Leader;real_estate_agent;https://www.cian.ru/sale/flat/283581324/;Москва;sale;flat;7;7;5;100.0;295000;29500000;Даниловский;3-й Павелецкий проезд;Тульская;
Кирилл Борисков;realtor;https://www.cian.ru/sale/flat/283956911/;Москва;sale;flat;19;20;5;203.0;985221;200000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
WHY NOT realty;real_estate_agent;https://www.cian.ru/sale/flat/282189642/;Москва;sale;flat;1;9;5;88.6;163656;14500000;Чертаново Северное;Чертановская;Южная;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279147785/;Москва;sale;flat;4;7;5;208.0;1129807;235000000;Арбат;переулок Сивцев Вражек;Кропоткинская;
Суламит-НГС;real_estate_agent;https://www.cian.ru/sale/flat/278152239/;Москва;sale;flat;5;6;5;182.1;313014;57000000;Басманный;Бауманская;Бауманская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279147694/;Москва;sale;flat;11;21;5;206.0;463106;95400000;Тверской;2-й Щемиловский переулок;Новослободская;Махаон
Must Have buro;real_estate_agent;https://www.cian.ru/sale/flat/284053242/;Москва;sale;flat;10;11;5;220.0;691363;152100000;Дорогомилово;Кутузовский проспект;Киевская;Кутузовский XII
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/284394486/;Москва;sale;flat;5;5;5;250.4;507188;127000000;Мещанский;Трубная;Цветной бульвар;
Premium Moscow;real_estate_agent;https://www.cian.ru/sale/flat/277809054/;Москва;sale;flat;11;12;5;203.3;1273979;259000000;Хамовники;Малая Пироговская;Спортивная;Barrin House
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/283201431/;Москва;sale;flat;7;7;5;300.0;1100000;330000000;Якиманка;Большая Полянка;Полянка;Полянка/44
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/273123264/;Москва;sale;flat;6;12;5;170.1;1345679;228900000;Раменки;Мосфильмовская;Минская;Вишневый сад
Бест на Речном;real_estate_agent;https://www.cian.ru/sale/flat/285079836/;Москва;sale;flat;7;11;5;153.0;307189;47000000;Щукино;Маршала Рыбалко;Панфиловская;Маршал
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/282767121/;Москва;sale;flat;3;4;5;246.0;1016260;250000000;Хамовники;Пречистенка;Парк Культуры;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284303536/;Москва;sale;flat;22;23;5;253.1;360000;91116000;Очаково-Матвеевское;Староволынская;Минская;Волынский
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/283654838/;Москва;sale;flat;3;22;5;181.1;430701;78000000;Кунцево;Рублевское шоссе;Кунцевская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284901708/;Москва;sale;flat;14;18;5;245.0;1061224;260000000;Пресненский;Средний Тишинский переулок;Белорусская;Дом на Тишинке
Premium Moscow;real_estate_agent;https://www.cian.ru/sale/flat/283743695/;Москва;sale;flat;19;21;5;202.75;986436;200000000;Пресненский;Жилой Лаки кв-л;Беговая;Lucky
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/272413332/;Москва;sale;flat;3;6;5;200.0;745000;149000000;Басманный;переулок Огородная Слобода;Чистые пруды;
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/283201361/;Москва;sale;flat;2;10;5;250.5;1144429;286679625;Хамовники;3-я Фрунзенская;Спортивная;Спорт Хаус
ID 96066331;homeowner;https://www.cian.ru/sale/flat/284416325/;Москва;sale;flat;5;14;5;145.0;293103;42500000;Академический;Кедрова;Академическая;
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/281050870/;Москва;sale;flat;13;14;5;417.3;4991900;2083120000;Якиманка;;Третьяковская;Лаврушинский ЖК
ID 438578;real_estate_agent;https://www.cian.ru/sale/flat/285314230/;Москва;sale;flat;12;57;5;205.0;433404;88848000;Хорошевский;Чапаевский переулок;Сокол;Триумф-Палас
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/281914894/;Москва;sale;flat;5;5;5;200.11;4725251;945570000;Тверской;;Площадь Революции;Ильинка 3/8 ЖК
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/281050945/;Москва;sale;flat;7;8;5;459.4;4587679;2107580000;Якиманка;;Третьяковская;Лаврушинский ЖК
Wainbridge;developer;https://www.cian.ru/sale/flat/284003617/;Москва;sale;flat;20;20;5;210.89;691829;145900000;Левобережный;Ленинградское шоссе;Беломорская;Aquatoria
MR Group;developer;https://www.cian.ru/sale/flat/264923521/;Москва;sale;flat;58;58;5;135.0;397000;53595000;Тимирязевский;Дмитровский проезд;Дмитровская;D1
МССЗ;developer;https://www.cian.ru/sale/flat/271725905/;Москва;sale;flat;7;19;5;151.6;444640;67407424;Нагатинский затон;;Коломенская;Ривер Парк ЖК
ID 413522;realtor;https://www.cian.ru/sale/flat/276351678/;Москва;sale;flat;4;20;5;187.0;524064;98000000;Обручевский;Новаторов;Новаторская;
БАЛЧУГ РЕЗИДЕНС;representative_developer;https://www.cian.ru/sale/flat/276392619/;Москва;sale;flat;7;7;5;384.2;4180322;1606079999;Замоскворечье;;Новокузнецкая;Балчуг Резиденс ЖК
ID 180176;realtor;https://www.cian.ru/sale/flat/283474359/;Москва;sale;flat;4;17;5;132.6;279034;37000000;Коньково;Островитянова;Коньково;
УПРАВЛЯЮЩАЯ КОМПАНИЯ;real_estate_agent;https://www.cian.ru/sale/flat/266861061/;Москва;sale;flat;10;57;5;205.0;433385;88844000;Хорошевский;Чапаевский переулок;Сокол;Триумф-Палас
Valartis Group;developer;https://www.cian.ru/sale/flat/274787999/;Москва;sale;flat;3;5;5;274.4;1050000;288120000;Арбат;Арбат;Смоленская;Artisan
ID 11581279;realtor;https://www.cian.ru/sale/flat/285165443/;Москва;sale;flat;14;16;5;194.9;302719;59000000;Обручевский;Архитектора Власова;Новые Черёмушки;
ID 416302;realtor;https://www.cian.ru/sale/flat/272596673/;Москва;sale;flat;2;7;5;377.0;1358623;512200930;Хамовники;Ефремова;Фрунзенская;Knightsbridge Private Park
ID 11130039;official_representative;https://www.cian.ru/sale/flat/284695963/;Москва;sale;flat;3;6;5;180.0;455555;82000000;Беговой;3-я Ямского Поля;Белорусская;Art Residence
Capital Group;developer;https://www.cian.ru/sale/flat/283760240/;Москва;sale;flat;11;17;5;221.0;750000;165750000;Дорогомилово;;Киевская;Бадаевский ЖК
MR Group;developer;https://www.cian.ru/sale/flat/267255513/;Москва;sale;flat;57;57;5;170.1;382000;64978200;Тимирязевский;Дмитровский проезд;Дмитровская;D1
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/270694166/;Москва;sale;flat;13;19;5;205.0;482926;99000000;Тверской;2-й Щемиловский переулок;Новослободская;Махаон
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/277277899/;Москва;sale;flat;14;15;5;244.0;459016;112000000;Раменки;Минская;Минская;
ID 296045;realtor;https://www.cian.ru/sale/flat/279346252/;Москва;sale;flat;5;5;5;124.1;83803;10400000;;;Филатов Луг;Марьино Град ЖК
Самолет;developer;https://www.cian.ru/sale/flat/284231847/;Москва;sale;flat;1;13;5;112.7;172678;19460811;Молжаниновский;Северный ао;Водники;Молжаниново ЖК
А101;developer;https://www.cian.ru/sale/flat/278068408/;Москва;sale;flat;3;16;5;125.8;206667;25998789;;;Улица Скобелевская;
Инград;developer;https://www.cian.ru/sale/flat/284859834/;Москва;sale;flat;30;30;5;139.02;296686;41245381;Можайский;Петра Алексеева;Давыдково;КутузовGRAD II
Велесстрой;developer;https://www.cian.ru/sale/flat/276788222/;Москва;sale;flat;24;24;5;147.28;472500;69589800;Фили-Давыдково;Кастанаевская;Кунцевская;Shome
MR Group;developer;https://www.cian.ru/sale/flat/267255515/;Москва;sale;flat;57;57;5;134.4;402000;54028800;Тимирязевский;Дмитровский проезд;Дмитровская;D1
ID 6521;realtor;https://www.cian.ru/sale/flat/271752092/;Москва;sale;flat;2;5;5;190.0;421052;80000000;Басманный;Мясницкая;Тургеневская;
