author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
ЦАО НЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/280861248/;Москва;sale;flat;2;5;4;170.0;926470;157500000;Хамовники;Бутиковский переулок;Парк Культуры;
ALFA real estate;real_estate_agent;https://www.cian.ru/sale/flat/278211111/;Москва;sale;flat;2;8;4;205.8;826044;170000000;Хамовники;1-й Зачатьевский переулок;Парк Культуры;Новая Остоженка
Delight  Realty;real_estate_agent;https://www.cian.ru/sale/flat/272040819/;Москва;sale;flat;8;9;4;194.0;1881443;365000000;Тверской;1-я Тверская-Ямская;Маяковская;Vesper Tverskaya
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/269091479/;Москва;sale;flat;2;7;4;198.8;1961188;389884290;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
Vesco Realty;real_estate_agent;https://www.cian.ru/sale/flat/278927177/;Москва;sale;flat;8;10;4;219.0;913242;200000000;Замоскворечье;Большая Татарская;Новокузнецкая;Четыре солнца
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/283532446/;Москва;sale;flat;12;21;4;135.0;1037037;140000000;Пресненский;2-я Звенигородская;Улица 1905 года;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/283965151/;Москва;sale;flat;7;7;4;185.0;1000000;185000000;Хамовники;Смоленский бульвар;Смоленская;Клубный дом на Смоленском бульваре
Hutton Development;developer;https://www.cian.ru/sale/flat/281513987/;Москва;sale;flat;17;17;4;227.63;950000;216248500;Гагаринский;Ленинский проспект;Ленинский проспект;Lunar
МИЦ;developer;https://www.cian.ru/sale/flat/272334379/;Москва;sale;flat;3;16;4;76.5;162675;12444638;;;Ольховая;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279088115/;Москва;sale;flat;13;22;4;86.3;440324;38000000;Хорошево-Мневники;3-я Хорошевская;Зорге;Хорошевский
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282760891/;Москва;sale;flat;4;8;4;110.0;818181;90000000;Хамовники;переулок 1-й Тружеников;Киевская;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281555176/;Москва;sale;flat;4;7;4;159.0;1132075;180000000;Якиманка;2-й Спасоналивковский переулок;Полянка;Полянка/44
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/277955039/;Москва;sale;flat;7;21;4;205.0;560975;115000000;Тверской;2-й Щемиловский переулок;Новослободская;Махаон
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/274500963/;Москва;sale;flat;13;14;4;97.0;608247;59000000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/272473171/;Москва;sale;flat;2;6;4;201.0;671641;135000000;Покровское-Стрешнево;Береговая;Стрешнево;Покровский берег
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/190455164/;Москва;sale;flat;2;6;4;249.3;1403931;350000000;Хамовники;переулок Коробейников;Парк Культуры;Кристалл Хаус
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/262783161/;Москва;sale;flat;8;9;4;219.3;911992;200000000;Замоскворечье;Большая Татарская;Третьяковская;Четыре солнца
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278864036/;Москва;sale;flat;5;6;4;152.0;625000;95000000;Хамовники;Чистый переулок;Кропоткинская;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279656388/;Москва;sale;flat;5;5;4;234.0;470085;110000000;Покровское-Стрешнево;Береговая;Балтийская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279147693/;Москва;sale;flat;11;21;4;168.0;821428;138000000;Тверской;2-й Щемиловский переулок;Новослободская;Махаон
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/280007447/;Москва;sale;flat;4;5;4;218.0;899082;196000000;Пресненский;Тверской бульвар;Тверская;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/220126243/;Москва;sale;flat;3;4;4;149.0;738255;110000000;Арбат;Староконюшенный переулок;Кропоткинская;
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/280377725/;Москва;sale;flat;3;25;4;106.0;349056;37000000;Раменки;Янковского;Мичуринский проспект;Событие
Андрей Вихров;realtor;https://www.cian.ru/sale/flat/283107228/;Москва;sale;flat;3;9;4;85.5;374269;32000000;Таганский;Земляной Вал;Чкаловская;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/280551760/;Москва;sale;flat;3;7;4;172.0;1075581;185000000;Хамовники;переулок Коробейников;Парк Культуры;
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/282683790/;Москва;sale;flat;14;21;4;115.0;460869;53000000;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278317225/;Москва;sale;flat;4;10;4;195.1;848282;165500000;Хамовники;Еропкинский переулок;Парк Культуры;Еропкинский 16
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/271074584/;Москва;sale;flat;8;11;4;142.0;950704;135000000;Басманный;Казарменный переулок;Чистые пруды;Дом на Покровском бульваре
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/274745582/;Москва;sale;flat;5;6;4;210.0;2002206;420463450;Хамовники;переулок Коробейников;Парк Культуры;Кристалл Хаус
Valartis Group;developer;https://www.cian.ru/sale/flat/274788987/;Москва;sale;flat;8;8;4;240.5;857110;206135000;Арбат;Арбат;Арбатская;Turandot Residences
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/269630376/;Москва;sale;flat;5;7;4;148.0;607432;89900000;Замоскворечье;Садовническая;Новокузнецкая;BALCHUG RESIDENCE
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279259102/;Москва;sale;flat;5;6;4;95.0;789473;75000000;Арбат;Арбат;Смоленская;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279618053/;Москва;sale;flat;10;17;4;223.2;613799;137000000;Раменки;Мосфильмовская;Минская;Воробьевы Горы
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/281348816/;Москва;sale;flat;6;39;4;96.15;421216;40500000;Раменки;Лобачевского;Аминьевская;Крылья
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/281839005/;Москва;sale;flat;53;58;4;144.1;428174;61700000;Хорошево-Мневники;Народного Ополчения;Хорошёво;Wellton Towers
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/281092331/;Москва;sale;flat;4;15;4;151.9;460829;70000000;Щукино;Щукинская;Стрешнево;Доминанта
Istudio;real_estate_agent;https://www.cian.ru/sale/flat/266426865/;Москва;sale;flat;34;36;4;180.0;450000;81000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
Кирилл Борисков;realtor;https://www.cian.ru/sale/flat/279112334/;Москва;sale;flat;6;20;4;132.0;909090;120000000;Пресненский;2-я Звенигородская;Улица 1905 года;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/279295702/;Москва;sale;flat;7;11;4;149.0;1577181;235000000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
МИЦ;developer;https://www.cian.ru/sale/flat/281306656/;Москва;sale;flat;8;21;4;96.4;286960;27662944;Хорошево-Мневники;3-я Хорошевская;Зорге;Вереск
Valartis Group;developer;https://www.cian.ru/sale/flat/274788985/;Москва;sale;flat;8;8;4;180.7;1100000;198770000;Арбат;Арбат;Арбатская;Turandot Residences
Valartis Group;developer;https://www.cian.ru/sale/flat/274788997/;Москва;sale;flat;7;8;4;179.5;990000;177705000;Арбат;Арбат;Арбатская;Turandot Residences
Estes;real_estate_agent;https://www.cian.ru/sale/flat/285369576/;Москва;sale;flat;6;24;4;122.0;262295;32000000;Покровское-Стрешнево;Волоколамское шоссе;Спартак;Holland park
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/269940333/;Москва;sale;flat;3;6;4;166.0;1626506;270000000;Хамовники;Пожарский переулок;Кропоткинская;Villa Grace
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/275789938/;Москва;sale;flat;4;12;4;201.6;1440972;290500000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
ID 13483698;realtor;https://www.cian.ru/sale/flat/280409438/;Москва;sale;flat;24;24;4;82.5;280592;23148888;Орехово-Борисово Южное;Каширское шоссе;Домодедовская;
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/280200505/;Москва;sale;flat;6;8;4;80.0;406237;32499000;Беговой;Ленинградский проспект;Белорусская;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/207806069/;Москва;sale;flat;5;6;4;272.0;698529;190000000;Хамовники;Пожарский переулок;Кропоткинская;
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/284540529/;Москва;sale;flat;5;22;4;105.4;493358;52000000;Алексеевский;Маломосковская;ВДНХ;1147
ПИК;developer;https://www.cian.ru/sale/flat/279592073/;Москва;sale;flat;5;21;4;80.62;314800;25379176;Очаково-Матвеевское;;Аминьевская;Вангарден ЖК
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/280782889/;Москва;sale;flat;2;11;4;168.3;1185383;199500000;Хамовники;Бурденко;Парк Культуры;Дом на Бурденко
ID 70159671;unknown;https://www.cian.ru/sale/flat/271470278/;Москва;sale;flat;11;19;4;158.8;374622;59490000;Даниловский;Симоновская набережная;Автозаводская;FORIVER
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/283863761/;Москва;sale;flat;15;53;4;107.0;700934;75000000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/284224533/;Москва;sale;flat;4;14;4;98.0;520408;51000000;Раменки;;Минская;Вест Гарден ЖК
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/279848193/;Москва;sale;flat;4;21;4;103.0;669805;68990000;Пресненский;Мантулинская;Выставочная;City Park
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/269091480/;Москва;sale;flat;2;7;4;227.0;1970133;447220215;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/277661269/;Москва;sale;flat;2;5;4;170.0;926470;157500000;Хамовники;Бутиковский переулок;Парк Культуры;
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/272126679/;Москва;sale;flat;11;15;4;227.64;2000000;455280000;Хамовники;Усачева;Лужники;Садовые кварталы
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/278010627/;Москва;sale;flat;3;5;4;85.0;929411;79000000;Замоскворечье;Большая Татарская;Новокузнецкая;Bogenhouse
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/280855296/;Москва;sale;flat;8;11;4;169.0;1146718;193795426;Басманный;Казарменный переулок;Курская;Дом на Покровском бульваре
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/280427341/;Москва;sale;flat;5;14;4;90.0;264444;23800000;Можайский;Можайское шоссе;Давыдково;
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/284746454/;Москва;sale;flat;5;5;4;134.0;410373;54990000;Арбат;Большая Молчановка;Арбатская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/283754017/;Москва;sale;flat;1;9;4;116.0;1293017;149990000;Таганский;Большой Николоворобинский переулок;Чкаловская;Дом NV/9
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/283456816/;Москва;sale;flat;4;7;4;190.0;1315789;250000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/278749850/;Москва;sale;flat;6;13;4;92.6;323974;30000000;Хорошевский;Зорге;Зорге;Рихард
Пионер;developer;https://www.cian.ru/sale/flat/280113960/;Москва;sale;flat;3;9;4;108.6;297500;32308500;Москворечье-Сабурово;переулок 1-й Котляковский;Варшавская;LIFE-Варшавская
WELHOME;real_estate_agent;https://www.cian.ru/sale/flat/280412201/;Москва;sale;flat;8;12;4;119.0;655462;78000000;Даниловский;Серпуховский Вал;Тульская;Донской Олимп
WELHOME;real_estate_agent;https://www.cian.ru/sale/flat/280516978/;Москва;sale;flat;20;22;4;180.0;438888;79000000;Марьина роща;1-я Ямская;Марьина роща;Премиум-квартал JAZZ
SKOLKOVO НЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/283707154/;Москва;sale;flat;6;14;4;113.0;743185;83980000;Замоскворечье;Мытная;Серпуховская;Английский квартал
TROIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/273451395/;Москва;sale;flat;4;8;4;218.9;2968511;649807150;Пресненский;Гранатный переулок;Баррикадная;Гранатный Палас
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/282937191/;Москва;sale;flat;4;9;4;108.5;289861;31450000;Москворечье-Сабурово;переулок 1-й Котляковский;Варшавская;LIFE-Варшавская
ПИК;developer;https://www.cian.ru/sale/flat/284563795/;Москва;sale;flat;2;34;4;73.61;256200;18858882;Очаково-Матвеевское;к1.2;Аминьевская;Матвеевский Парк ЖК
SKOLKOVO НЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/283707152/;Москва;sale;flat;4;4;4;85.0;442352;37600000;Басманный;Старокирочный переулок;Бауманская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/259214537/;Москва;sale;flat;2;4;4;98.0;306122;30000000;Котловка;Нагорная;Нагорная;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/267885932/;Москва;sale;flat;36;48;4;145.0;462068;67000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/283260987/;Москва;sale;flat;12;26;4;144.0;569444;82000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Городские резиденции SPIRES
ID 413522;realtor;https://www.cian.ru/sale/flat/283845803/;Москва;sale;flat;16;16;4;208.9;1299664;271500000;Хамовники;Усачева;Спортивная;Садовые кварталы
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/282781796/;Москва;sale;flat;6;36;4;99.8;330661;33000000;Хорошево-Мневники;Шелепихинская набережная;Народное Ополчение;FreeDOM
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/284187639/;Москва;sale;flat;18;36;4;103.8;366088;38000000;Хорошево-Мневники;Шелепихинская набережная;Народное Ополчение;FreeDOM
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/279689978/;Москва;sale;flat;42;58;4;113.5;339207;38500000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282401919/;Москва;sale;flat;27;29;4;140.0;378571;53000000;Якиманка;Мытная;Серпуховская;Sky House
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/283605161/;Москва;sale;flat;7;25;4;140.0;607142;85000000;Аэропорт;Ленинградский проспект;Петровский Парк;ВТБ Арена парк
Самолет;developer;https://www.cian.ru/sale/flat/278907274/;Москва;sale;flat;2;14;4;70.5;283887;20014047;Можайский;к2.2;Давыдково;Верейская 41 ЖК
Самолет;developer;https://www.cian.ru/sale/flat/280473034/;Москва;sale;flat;2;14;4;70.4;283576;19963817;Можайский;к4.2;Давыдково;Верейская 41 ЖК
ID 393500;realtor;https://www.cian.ru/sale/flat/281320567/;Москва;sale;flat;5;7;4;108.3;249215;26990000;Покровское-Стрешнево;Большая Набережная;Тушинская;
Delight  Realty;real_estate_agent;https://www.cian.ru/sale/flat/274707883/;Москва;sale;flat;6;12;4;200.7;411061;82500000;Войковский;Ленинградское шоссе;Водный стадион;Город Яхт
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/279629350/;Москва;sale;flat;2;14;4;85.0;200000;17000000;Царицыно;Кантемировская;Кантемировская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/280654926/;Москва;sale;flat;6;6;4;190.0;1447368;275000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
MH Group;real_estate_agent;https://www.cian.ru/sale/flat/284849834/;Москва;sale;flat;4;8;4;156.0;514552;80270218;Хамовники;Знаменка;Арбатская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/274529546/;Москва;sale;flat;11;22;4;100.4;249003;25000000;Тропарево-Никулино;Никулинская;Озёрная;
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/283108887/;Москва;sale;flat;19;29;4;137.6;341569;47000000;Якиманка;Шаболовка;Шаболовская;Sky House
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/280512029/;Москва;sale;flat;32;44;4;88.0;599431;52750000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/274705905/;Москва;sale;flat;4;8;4;218.9;2968511;649807150;Пресненский;Гранатный переулок;Баррикадная;Гранатный Палас
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/281036467/;Москва;sale;flat;3;17;4;93.0;225806;21000000;Марьино;Новомарьинская;Братиславская;
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/271020852/;Москва;sale;flat;29;52;4;136.4;475806;64900000;Раменки;Мичуринский проспект;Раменки;
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/279649236/;Москва;sale;flat;5;21;4;117.0;646752;75670000;Раменки;Мосфильмовская;Раменки;Мосфильмовский
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/239124106/;Москва;sale;flat;34;36;4;198.2;1009076;199999000;Раменки;Минская;Минская;Долина Сетунь
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/282923283/;Москва;sale;flat;2;5;4;164.4;517031;85000000;Пресненский;Тверской бульвар;Тверская;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/278591529/;Москва;sale;flat;22;23;4;247.0;396761;98000000;Пресненский;Шмитовский проезд;Улица 1905 года;Шмитовский 16
Delight  Realty;real_estate_agent;https://www.cian.ru/sale/flat/284249118/;Москва;sale;flat;15;24;4;116.0;517241;60000000;Якиманка;Шаболовка;Шаболовская;Созвездие Капитал-1
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/283648957/;Москва;sale;flat;20;26;4;171.7;549213;94300000;Очаково-Матвеевское;Нежинская;Минская;Городские резиденции SPIRES
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/284183484/;Москва;sale;flat;10;36;4;111.1;445544;49500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/280377802/;Москва;sale;flat;16;18;4;162.0;448611;72675000;Марьина роща;Октябрьский переулок;Достоевская;
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/281241442/;Москва;sale;flat;10;11;4;127.1;1298190;165000000;Хамовники;Трубецкая;Фрунзенская;Садовые кварталы
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/277152529/;Москва;sale;flat;36;48;4;145.8;459533;67000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/265207214/;Москва;sale;flat;1;9;4;163.5;2010556;328725970;Пресненский;Гранатный переулок;Тверская;
Капиталъ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284505166/;Москва;sale;flat;3;9;4;140.0;414285;58000000;Тверской;3-й Самотечный переулок;Достоевская;
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/281286286/;Москва;sale;flat;13;15;4;195.0;820512;160000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
Мангазея;developer;https://www.cian.ru/sale/flat/283191816/;Москва;sale;flat;19;21;4;129.2;448920;58000464;Щукино;Щукинская;Стрешнево;Интонация
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278232223/;Москва;sale;flat;4;5;4;164.0;1280487;210000000;Хамовники;Гагаринский переулок;Кропоткинская;Власьевская Слобода
ЛИДЕР Риэлти - офис Динамо;real_estate_agent;https://www.cian.ru/sale/flat/285238050/;Москва;sale;flat;24;41;4;158.9;811831;129000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284335494/;Москва;sale;flat;6;17;4;108.8;211397;23000000;Марьино;Поречная;Марьино;
Владимир Чмыхов;realtor;https://www.cian.ru/sale/flat/285031356/;Москва;sale;flat;5;6;4;78.0;358974;28000000;Сокол;2-я Песчаная;Сокол;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/270674353/;Москва;sale;flat;5;5;4;134.0;410373;54990000;Арбат;Большая Молчановка;Арбатская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/281001256/;Москва;sale;flat;3;21;4;133.55;786222;105000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/284060316/;Москва;sale;flat;4;6;4;100.0;690000;69000000;Пресненский;Спиридоньевский переулок;Тверская;
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/283983451/;Москва;sale;flat;12;24;4;92.2;347071;32000000;Войковский;Старопетровский проезд;Войковская;Балтийский
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/280733114/;Москва;sale;flat;14;19;4;164.8;273058;45000000;Восточное Измайлово;Средняя Первомайская;Первомайская;
C21 Premium Selection;real_estate_agent;https://www.cian.ru/sale/flat/284401632/;Москва;sale;flat;14;14;4;170.0;305882;52000000;Кунцево;Маршала Тимошенко;Крылатское;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282296672/;Москва;sale;flat;2;6;4;156.0;737179;115000000;Пресненский;Малая Бронная;Пушкинская;
SKYEST;real_estate_agent;https://www.cian.ru/sale/flat/284095970/;Москва;sale;flat;5;15;4;128.0;929687;119000000;Хамовники;Усачева;Фрунзенская;Садовые кварталы
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/275080208/;Москва;sale;flat;6;10;4;184.1;447582;82400000;Басманный;Нижняя Красносельская;Бауманская;TriBeCa APARTMENTS
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284595095/;Москва;sale;flat;14;18;4;132.0;454545;60000000;Пресненский;Шмитовский проезд;Выставочная;Дом на Пресне
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/283860663/;Москва;sale;flat;12;21;4;153.53;846740;130000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/275234253/;Москва;sale;flat;16;18;4;220.0;909090;200000000;Дорогомилово;Дохтуровский переулок;Студенческая;Кутузовский
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284740973/;Москва;sale;flat;2;28;4;135.0;403703;54500000;Тимирязевский;Дмитровское шоссе;Тимирязевская;Дыхание
TROIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/284510464/;Москва;sale;flat;3;6;4;174.2;602755;105000000;Покровское-Стрешнево;Береговая;Стрешнево;Покровский берег
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/282390006/;Москва;sale;flat;2;12;4;181.0;635359;115000000;Пресненский;Заморенова;Краснопресненская;
WELHOME;real_estate_agent;https://www.cian.ru/sale/flat/280541577/;Москва;sale;flat;7;8;4;198.0;454545;90000000;Тверской;Сущевская;Менделеевская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284358192/;Москва;sale;flat;5;5;4;97.5;220512;21500000;Тимирязевский;3-й Нижнелихоборский проезд;Окружная;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283999233/;Москва;sale;flat;6;6;4;150.0;360000;54000000;Донской;3-й Донской проезд;Ленинский проспект;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283941386/;Москва;sale;flat;6;9;4;139.7;450000;62865000;Донской;3-й Донской проезд;Ленинский проспект;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/277138348/;Москва;sale;flat;3;17;4;146.0;523615;76447900;Дорогомилово;Дунаевского;Студенческая;
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/275845957/;Москва;sale;flat;6;20;4;103.0;893203;92000000;Пресненский;Мантулинская;Выставочная;City Park
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/279255818/;Москва;sale;flat;7;52;4;107.4;428305;46000000;Раменки;Мичуринский проспект;Раменки;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/278477485/;Москва;sale;flat;16;18;4;159.5;455642;72675000;Марьина роща;Октябрьский переулок;Достоевская;
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/266531972/;Москва;sale;flat;40;60;4;175.2;1078767;189000000;Пресненский;набережная Пресненская;Деловой центр;Imperia Tower
Мангазея;developer;https://www.cian.ru/sale/flat/283191943/;Москва;sale;flat;19;21;4;122.2;484180;59166796;Щукино;Щукинская;Стрешнево;Интонация
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/276110207/;Москва;sale;flat;16;51;4;134.0;469402;62900000;Раменки;Мичуринский проспект;Раменки;
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/276999054/;Москва;sale;flat;15;15;4;154.6;633893;98000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/283438599/;Москва;sale;flat;2;8;4;142.0;630281;89500000;Арбат;Трубниковский переулок;Смоленская;
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279405634/;Москва;sale;flat;2;10;4;163.8;1217948;199500000;Хамовники;Бурденко;Парк Культуры;Дом на Бурденко
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/284906620/;Москва;sale;flat;23;23;4;120.0;408333;49000000;Проспект Вернадского;проспект Вернадского;Проспект Вернадского;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284842570/;Москва;sale;flat;9;31;4;153.0;356209;54500000;Филевский парк;Береговой проезд;Фили;Фили Град
VESTADOM;real_estate_agent;https://www.cian.ru/sale/flat/274265728/;Москва;sale;flat;5;5;4;151.0;429139;64800000;Мещанский;Трубная;Трубная;
